frame,id,bot_center_x,bot_center_y,in_shadow
331,26,1168,946,False
332,1,1308,603,False
332,4,1344,613,False
332,6,1458,518,False
332,7,1558,596,True
332,9,1468,645,True
332,17,1294,807,True
332,19,881,855,False
332,26,1168,946,False
333,1,1310,601,False
333,4,1347,612,False
333,6,1459,517,False
333,7,1559,595,True
333,9,1476,647,True
333,17,1301,797,True
333,19,893,843,False
333,26,1183,944,False
334,1,1310,601,False
334,4,1348,611,False
334,6,1459,517,False
334,7,1559,595,True
334,9,1479,648,True
334,17,1304,793,True
334,19,897,838,False
334,26,1188,944,False
335,1,1311,600,False
335,4,1348,611,False
335,6,1459,516,False
335,7,1559,594,True
335,9,1480,649,True
335,17,1305,792,True
335,19,899,836,False
335,26,1191,944,False
336,1,1311,600,False
336,4,1349,611,False
336,6,1459,516,False
336,7,1559,594,True
336,9,1480,649,True
336,17,1305,792,True
336,19,900,836,False
336,26,1191,943,False
337,1,1311,600,False
337,4,1349,611,False
337,6,1459,516,False
337,7,1559,594,True
337,9,1480,649,True
337,17,1305,792,True
337,19,900,836,False
337,26,1191,943,False
338,1,1311,600,False
338,4,1349,611,False
338,6,1459,516,False
338,7,1559,594,True
338,9,1480,649,True
338,17,1305,792,True
338,19,900,836,False
338,26,1191,943,False
339,1,1312,600,False
339,4,1350,607,False
339,6,1459,516,False
339,7,1560,594,True
339,9,1483,653,True
339,17,1312,786,True
339,19,916,832,False
339,26,1210,943,False
340,1,1313,599,False
340,4,1351,606,False
340,6,1459,515,False
340,9,1484,655,True
340,17,1315,785,True
340,19,922,831,False
340,26,1218,943,False
341,1,1313,599,False
341,4,1352,605,False
341,6,1459,514,False
341,9,1484,655,True
341,17,1315,784,True
341,19,924,831,False
341,26,1220,943,False
342,1,1313,599,False
342,4,1352,605,False
342,6,1459,514,False
342,9,1484,656,True
342,17,1316,784,True
342,19,925,831,False
342,26,1221,943,False
343,1,1313,599,False
343,4,1352,605,False
343,6,1459,514,False
343,9,1484,656,True
343,17,1316,784,True
343,19,925,831,False
343,26,1221,943,False
344,1,1313,599,False
344,4,1352,605,False
344,6,1459,514,False
344,9,1484,656,True
344,17,1316,784,True
344,19,925,831,False
344,26,1221,943,False
345,1,1313,599,False
345,4,1353,605,False
345,7,1569,593,True
345,9,1486,657,True
345,17,1320,783,True
345,18,1461,513,False
345,19,932,830,False
345,26,1232,944,False
346,1,1313,599,False
346,4,1354,604,False
346,7,1569,593,True
346,9,1487,658,True
346,17,1321,782,True
346,18,1463,514,False
346,19,935,830,False
346,26,1237,944,False
347,1,1313,599,False
347,4,1354,604,False
347,7,1569,593,True
347,9,1488,658,True
347,17,1321,782,True
347,18,1463,514,False
347,19,936,830,False
347,26,1238,944,False
348,1,1313,599,False
348,4,1355,604,False
348,7,1569,593,True
348,9,1488,658,True
348,17,1322,782,True
348,18,1463,514,False
348,19,936,830,False
348,26,1238,945,False
349,1,1313,599,False
349,4,1355,604,False
349,7,1569,593,True
349,9,1488,658,True
349,17,1322,782,True
349,18,1463,514,False
349,19,936,830,False
349,26,1239,945,False
350,1,1313,599,False
350,4,1355,604,False
350,7,1569,593,True
350,9,1488,658,True
350,17,1322,782,True
350,18,1463,514,False
350,19,936,830,False
350,26,1238,945,False
351,1,1314,597,False
351,4,1355,602,False
351,7,1570,591,True
351,9,1490,662,True
351,17,1327,771,True
351,18,1462,513,False
351,19,948,817,False
351,26,1248,945,False
352,1,1314,596,False
352,4,1355,602,False
352,7,1570,591,True
352,9,1492,664,True
352,17,1329,767,True
352,18,1461,513,False
352,19,953,812,False
352,26,1252,945,False
353,1,1314,595,False
353,4,1355,601,False
353,7,1570,590,True
353,9,1492,665,True
353,17,1330,765,True
353,18,1461,513,False
353,19,955,810,False
353,26,1253,945,False
354,1,1314,595,False
354,4,1354,601,False
354,7,1570,590,True
354,9,1492,665,True
354,17,1330,765,True
354,18,1461,513,False
354,19,955,810,False
354,26,1254,945,False
355,1,1314,595,False
355,4,1354,601,False
355,7,1570,590,True
355,9,1492,665,True
355,17,1331,765,True
355,18,1461,513,False
355,19,955,810,False
355,26,1253,945,False
356,1,1314,595,False
356,4,1354,601,False
356,7,1569,590,True
356,9,1492,665,True
356,17,1330,765,True
356,18,1461,513,False
356,19,955,810,False
356,26,1253,945,False
357,1,1315,593,False
357,4,1355,599,False
357,7,1570,590,True
357,9,1495,666,True
357,17,1334,760,True
357,18,1462,513,False
357,19,970,804,False
357,26,1261,942,False
358,1,1316,592,False
358,4,1355,598,False
358,9,1496,667,True
358,17,1335,758,True
358,19,975,802,False
358,26,1264,941,True
359,1,1316,591,False
359,4,1356,597,False
359,9,1497,667,True
359,17,1336,758,True
359,19,977,802,False
359,26,1265,941,True
360,1,1316,591,False
360,4,1356,597,False
360,9,1497,667,True
360,17,1336,758,True
360,19,978,802,False
360,26,1265,940,True
361,1,1316,591,False
361,4,1356,597,False
361,9,1497,667,True
361,17,1336,758,True
361,19,978,802,False
361,26,1265,940,True
362,1,1316,591,False
362,4,1356,597,False
362,9,1497,667,True
362,17,1336,758,True
362,19,978,802,False
362,26,1265,940,True
363,1,1318,590,False
363,4,1357,596,False
363,7,1565,587,True
363,9,1499,669,True
363,17,1342,749,True
363,19,986,797,False
363,26,1275,934,False
364,1,1319,589,False
364,4,1358,595,False
364,7,1565,586,True
364,9,1500,669,True
364,17,1345,747,True
364,19,988,795,False
364,26,1278,932,False
365,1,1319,589,False
365,4,1358,595,False
365,7,1565,586,True
365,9,1501,670,True
365,17,1346,745,True
365,19,989,794,False
365,26,1280,931,False
366,1,1319,589,False
366,4,1358,595,False
366,7,1565,586,True
366,9,1501,670,True
366,17,1346,745,True
366,19,990,794,False
366,26,1280,931,False
367,1,1319,589,False
367,4,1358,595,False
367,7,1565,586,True
367,9,1501,670,True
367,17,1346,745,True
367,19,990,794,False
367,26,1280,931,False
368,1,1319,589,False
368,4,1358,595,False
368,7,1565,586,True
368,9,1501,670,True
368,17,1346,745,True
368,19,990,794,False
368,26,1280,931,False
369,1,1321,589,False
369,4,1360,594,False
369,7,1564,583,True
369,9,1503,675,True
369,17,1355,742,False
369,19,1006,788,False
369,26,1290,919,False
370,1,1321,588,False
370,4,1360,594,False
370,7,1564,582,True
370,9,1503,677,True
370,17,1359,741,False
370,18,1466,509,False
370,19,1011,786,False
370,26,1294,914,True
371,1,1321,588,False
371,4,1361,593,False
371,7,1564,581,True
371,9,1504,678,True
371,17,1360,741,False
371,18,1466,508,False
371,19,1014,785,False
371,26,1295,912,True
372,1,1322,588,False
372,4,1361,593,False
372,7,1564,581,True
372,9,1504,678,True
372,17,1360,741,False
372,19,1014,785,False
372,26,1296,912,True
373,1,1322,588,False
373,4,1361,593,False
373,7,1564,581,True
373,9,1503,678,True
373,17,1361,741,False
373,19,1014,785,False
373,26,1295,912,True
374,1,1322,588,False
374,4,1360,594,False
374,7,1564,581,True
374,9,1503,678,True
374,17,1361,741,False
374,19,1014,785,False
374,26,1295,912,False
375,1,1323,587,False
375,4,1360,594,False
375,6,1597,573,True
375,7,1561,579,True
375,9,1505,679,True
375,17,1366,738,False
375,19,1020,783,False
375,26,1308,902,False
376,1,1324,587,False
376,6,1599,574,True
376,7,1561,579,True
376,9,1506,679,True
376,17,1367,737,False
376,19,1022,782,False
376,26,1312,898,False
377,1,1325,586,False
377,6,1599,575,True
377,7,1561,578,True
377,9,1506,679,True
377,17,1368,737,True
377,19,1022,782,False
377,26,1314,897,False
378,1,1325,586,False
378,6,1599,575,True
378,7,1561,578,True
378,9,1506,679,True
378,17,1368,737,False
378,19,1022,782,False
378,26,1314,896,False
379,1,1325,586,False
379,6,1599,574,True
379,7,1560,578,True
379,9,1506,679,True
379,17,1368,737,True
379,19,1022,782,False
379,26,1314,896,False
380,1,1325,586,False
380,6,1599,574,True
380,7,1560,578,True
380,9,1506,679,True
380,17,1368,737,True
380,19,1023,782,False
380,26,1314,896,False
381,1,1324,582,False
381,4,1362,590,False
381,6,1599,572,True
381,7,1559,578,True
381,9,1507,685,True
381,17,1374,725,False
381,19,1032,775,False
381,26,1321,893,False
382,1,1325,580,False
382,4,1362,589,False
382,6,1599,571,True
382,7,1559,577,True
382,9,1508,687,True
382,17,1375,721,False
382,19,1036,772,False
382,26,1323,891,False
383,1,1325,579,False
383,4,1363,589,False
383,6,1599,570,True
383,7,1558,577,True
383,9,1508,688,True
383,17,1376,719,False
383,18,1469,505,False
383,19,1038,771,False
383,26,1324,891,False
384,1,1325,579,False
384,4,1363,589,False
384,6,1598,570,True
384,7,1558,577,True
384,9,1508,688,True
384,17,1376,719,False
384,18,1469,505,False
384,19,1038,771,False
384,26,1324,891,False
385,1,1325,579,False
385,4,1363,589,False
385,6,1598,570,True
385,7,1558,577,True
385,9,1508,688,True
385,17,1376,719,False
385,18,1469,505,False
385,19,1038,771,False
385,26,1324,891,False
386,1,1325,579,False
386,4,1363,589,False
386,6,1598,570,True
386,7,1558,577,True
386,9,1508,688,True
386,17,1376,719,False
386,18,1469,505,False
386,19,1038,771,False
386,26,1324,891,False
387,1,1327,579,False
387,4,1363,588,False
387,6,1597,574,True
387,7,1558,577,True
387,9,1510,692,True
387,17,1383,721,False
387,18,1469,505,False
387,19,1048,763,False
387,26,1333,874,False
388,1,1328,579,False
388,4,1363,588,False
388,6,1597,576,True
388,9,1511,693,True
388,17,1385,722,False
388,19,1051,760,False
388,26,1337,867,False
389,1,1328,579,False
389,4,1363,587,False
389,6,1597,577,True
389,9,1511,693,True
389,17,1385,723,False
389,19,1052,759,False
389,26,1338,865,False
390,1,1328,579,False
390,4,1363,587,False
390,6,1597,577,True
390,9,1511,693,True
390,17,1385,724,False
390,19,1053,759,False
390,26,1338,864,False
391,1,1328,579,False
391,4,1363,587,False
391,6,1596,577,True
391,9,1511,693,True
391,17,1385,724,False
391,19,1053,759,False
391,26,1339,865,False
392,1,1328,579,False
392,4,1363,587,False
392,6,1596,577,True
392,9,1512,693,True
392,17,1386,724,False
392,19,1053,759,False
392,26,1338,865,False
393,1,1331,578,False
393,4,1363,585,False
393,6,1596,575,True
393,9,1515,693,True
393,17,1391,709,False
393,19,1059,760,False
393,26,1348,858,True
394,1,1331,578,False
394,4,1364,585,False
394,6,1596,574,True
394,9,1516,693,True
394,17,1392,703,False
394,19,1061,760,False
394,26,1351,855,True
395,1,1332,577,False
395,4,1363,584,False
395,6,1596,574,True
395,9,1516,693,True
395,17,1393,701,False
395,19,1062,760,False
395,26,1352,855,True
396,1,1332,577,False
396,4,1363,584,False
396,6,1596,574,True
396,9,1516,693,True
396,17,1394,701,False
396,19,1062,760,False
396,26,1353,854,True
397,1,1332,577,False
397,4,1363,584,False
397,6,1596,574,True
397,9,1516,693,True
397,17,1394,701,False
397,19,1062,760,False
397,26,1353,854,True
398,1,1332,578,False
398,4,1363,584,False
398,6,1596,574,True
398,9,1516,693,True
398,17,1393,701,False
398,19,1062,760,False
398,26,1353,854,True
399,1,1335,577,False
399,4,1366,582,False
399,6,1596,576,True
399,7,1554,567,True
399,9,1519,697,True
399,17,1400,700,False
399,19,1076,750,False
399,26,1356,845,False
400,1,1337,576,False
400,4,1366,582,False
400,6,1596,576,True
400,7,1554,566,True
400,9,1520,699,True
400,17,1402,700,False
400,19,1081,746,False
400,26,1357,843,False
401,1,1337,576,False
401,4,1367,581,False
401,6,1596,577,True
401,7,1554,566,True
401,9,1520,700,True
401,17,1403,700,False
401,19,1082,744,False
401,26,1357,842,False
402,1,1337,575,False
402,4,1367,581,False
402,6,1596,577,True
402,7,1554,566,True
402,9,1520,700,True
402,17,1403,700,False
402,19,1083,744,False
402,26,1357,841,False
403,1,1337,575,False
403,4,1367,581,False
403,6,1596,577,True
403,7,1554,566,True
403,9,1520,700,True
403,17,1403,700,False
403,19,1084,744,False
403,26,1357,841,False
404,1,1337,575,False
404,4,1367,581,False
404,6,1596,577,True
404,7,1554,566,True
404,9,1520,700,True
404,17,1403,700,False
404,19,1084,744,False
404,26,1357,841,False
405,1,1338,574,False
405,4,1368,580,False
405,6,1596,579,True
405,7,1553,566,True
405,9,1520,701,True
405,17,1407,683,True
405,19,1090,740,False
405,26,1374,833,True
406,1,1338,574,False
406,4,1369,580,False
406,6,1596,579,True
406,7,1553,566,True
406,9,1520,701,True
406,17,1408,676,True
406,19,1093,739,False
406,26,1380,830,True
407,1,1338,573,False
407,4,1369,579,False
407,6,1595,580,True
407,7,1553,566,True
407,9,1520,701,True
407,17,1409,674,True
407,19,1094,739,False
407,26,1382,829,True
408,1,1338,573,False
408,4,1369,579,False
408,6,1595,580,True
408,7,1553,566,True
408,9,1520,701,True
408,17,1409,673,True
408,19,1094,739,False
408,26,1383,828,True
409,1,1338,573,False
409,4,1369,579,False
409,6,1595,580,True
409,7,1553,566,True
409,9,1520,701,True
409,17,1409,673,True
409,19,1094,739,False
409,26,1383,828,True
410,1,1339,573,False
410,4,1369,579,False
410,6,1595,580,True
410,7,1553,566,True
410,9,1520,701,True
410,17,1409,673,True
410,19,1094,739,False
410,26,1383,828,True
411,1,1339,573,False
411,4,1370,579,False
411,6,1594,581,True
411,7,1553,566,True
411,9,1522,708,True
411,17,1414,671,True
411,19,1099,737,False
411,26,1389,828,True
412,1,1339,573,False
412,4,1370,578,False
412,6,1594,582,True
412,9,1523,711,True
412,17,1416,670,True
412,19,1101,736,False
412,26,1391,828,True
413,1,1339,573,False
413,4,1370,578,False
413,6,1594,583,True
413,9,1523,712,True
413,17,1417,670,True
413,19,1101,736,False
413,26,1391,828,True
413,28,1316,558,False
414,1,1339,573,False
414,4,1371,578,False
414,6,1594,583,True
414,9,1523,712,True
414,17,1417,671,True
414,19,1101,736,False
414,26,1391,828,True
414,28,1316,560,False
415,1,1339,573,False
415,4,1371,578,False
415,6,1594,583,True
415,9,1523,712,True
415,17,1417,671,True
415,19,1102,736,False
415,26,1391,828,True
415,28,1316,560,False
416,1,1339,573,False
416,4,1371,578,False
416,6,1594,583,True
416,9,1524,712,True
416,17,1417,670,True
416,19,1102,736,False
416,26,1391,828,True
416,28,1316,561,False
417,1,1342,572,False
417,4,1371,578,False
417,6,1594,584,True
417,9,1524,714,True
417,17,1422,663,True
417,19,1112,730,False
417,26,1399,817,True
417,28,1311,564,False
418,1,1343,572,False
418,4,1371,578,False
418,6,1594,584,True
418,9,1525,715,True
418,17,1424,661,True
418,19,1116,727,False
418,26,1402,814,True
418,28,1310,565,False
419,1,1343,571,False
419,4,1371,578,False
419,6,1594,585,True
419,9,1525,715,True
419,17,1424,660,True
419,19,1117,726,False
419,26,1403,812,True
419,28,1309,566,False
420,1,1343,571,False
420,4,1371,578,False
420,6,1594,585,True
420,9,1525,715,True
420,17,1425,660,True
420,19,1118,726,False
420,26,1403,812,True
420,28,1309,566,False
421,1,1343,571,False
421,4,1371,578,False
421,6,1594,585,True
421,9,1525,715,True
421,17,1425,660,True
421,19,1118,726,False
421,26,1403,812,True
421,28,1309,566,False
422,1,1343,571,False
422,4,1371,578,False
422,6,1594,585,True
422,9,1525,715,True
422,17,1424,660,True
422,19,1118,726,False
422,26,1403,812,True
422,28,1309,566,False
423,1,1346,569,False
423,4,1371,576,False
423,6,1593,587,True
423,9,1528,716,True
423,17,1428,657,True
423,19,1125,723,False
423,26,1413,802,True
423,28,1309,568,False
424,1,1346,568,False
424,4,1372,575,False
424,6,1592,588,True
424,9,1529,717,True
424,17,1430,656,True
424,19,1128,721,False
424,26,1417,799,True
424,28,1309,569,False
425,1,1347,567,False
425,4,1372,574,False
425,6,1593,589,True
425,9,1529,717,True
425,17,1431,656,True
425,19,1129,721,False
425,26,1418,798,True
425,28,1308,569,False
426,1,1347,567,False
426,4,1372,574,False
426,6,1593,589,True
426,9,1529,717,True
426,17,1431,656,True
426,19,1129,721,False
426,26,1418,798,True
426,28,1308,569,False
427,1,1347,567,False
427,4,1372,574,False
427,6,1593,589,True
427,9,1529,717,True
427,17,1431,656,True
427,19,1129,721,False
427,26,1418,797,True
427,28,1308,569,False
428,1,1347,567,False
428,4,1372,574,False
428,6,1593,589,True
428,9,1529,717,True
428,17,1431,656,True
428,19,1129,721,False
428,26,1418,798,True
428,28,1308,569,False
429,1,1348,567,False
429,4,1373,572,False
429,6,1593,587,True
429,9,1531,723,True
429,17,1434,666,True
429,19,1137,716,False
429,26,1420,796,True
429,28,1309,570,False
430,1,1348,566,False
430,4,1373,572,False
430,6,1593,586,True
430,9,1531,725,True
430,17,1435,670,True
430,19,1140,715,False
430,26,1421,795,True
430,28,1309,571,False
431,1,1348,566,False
431,4,1374,571,False
431,6,1592,586,True
431,9,1531,726,True
431,17,1436,671,True
431,19,1141,714,False
431,26,1421,795,True
431,28,1309,571,False
432,1,1348,566,False
432,4,1374,571,False
432,6,1592,586,True
432,9,1531,726,True
432,17,1436,672,True
432,19,1142,714,False
432,26,1421,795,True
432,28,1309,571,False
433,1,1348,566,False
433,4,1374,571,False
433,6,1592,586,True
433,9,1532,726,True
433,17,1436,672,True
433,19,1142,714,False
433,26,1421,795,True
433,28,1309,571,False
434,1,1348,566,False
434,4,1374,571,False
434,6,1592,586,True
434,9,1532,726,True
434,17,1436,672,True
434,19,1142,714,False
434,26,1421,795,True
434,28,1309,571,False
435,1,1349,567,False
435,4,1375,571,False
435,6,1592,588,True
435,9,1532,727,True
435,17,1439,669,True
435,19,1151,714,False
435,26,1437,787,True
435,28,1309,573,False
436,1,1349,567,False
436,4,1375,570,False
436,6,1592,589,True
436,9,1532,728,True
436,17,1441,668,True
436,19,1155,714,False
436,26,1442,784,True
436,28,1308,573,False
437,1,1349,567,False
437,4,1376,570,False
437,6,1592,589,True
437,9,1531,728,True
437,17,1441,667,True
437,19,1156,714,False
437,26,1445,783,True
437,28,1308,574,False
438,1,1349,567,False
438,4,1376,570,False
438,6,1592,590,True
438,9,1531,728,True
438,17,1441,667,True
438,19,1156,714,False
438,26,1445,783,True
438,28,1308,574,False
439,1,1349,567,False
439,4,1376,570,False
439,6,1592,590,True
439,9,1531,728,True
439,17,1441,667,True
439,19,1156,714,False
439,26,1445,783,True
439,28,1308,574,False
440,1,1349,567,False
440,4,1376,570,False
440,6,1592,590,True
440,9,1531,728,True
440,17,1441,667,True
440,19,1157,714,False
440,26,1445,783,True
440,28,1308,574,False
441,1,1350,564,False
441,4,1378,569,False
441,6,1591,594,True
441,7,1548,556,True
441,9,1531,731,True
441,17,1443,668,True
441,19,1162,711,False
441,26,1450,780,True
441,28,1308,575,False
442,1,1350,563,False
442,4,1379,569,False
442,6,1591,596,True
442,7,1547,555,False
442,9,1531,732,True
442,17,1444,670,True
442,19,1165,710,False
442,26,1452,779,True
442,28,1308,576,False
443,1,1350,562,False
443,4,1379,568,False
443,6,1590,597,True
443,7,1548,554,False
443,9,1531,733,True
443,17,1444,670,True
443,19,1165,709,False
443,26,1452,779,True
443,28,1308,576,False
444,1,1350,561,False
444,4,1379,568,False
444,6,1590,597,True
444,7,1548,555,False
444,9,1531,733,True
444,17,1444,671,True
444,19,1166,709,False
444,26,1452,779,True
444,28,1308,576,False
445,1,1350,561,False
445,4,1379,568,False
445,6,1590,597,True
445,7,1548,555,False
445,9,1531,733,True
445,17,1444,671,True
445,19,1166,709,False
445,26,1452,779,True
445,28,1308,576,False
446,1,1350,562,False
446,4,1379,568,False
446,6,1590,597,True
446,7,1548,555,False
446,9,1531,733,True
446,17,1444,670,True
446,19,1166,709,False
446,26,1452,779,True
446,28,1308,576,False
447,1,1350,562,False
447,4,1380,566,False
447,6,1590,597,True
447,7,1549,552,True
447,9,1533,739,True
447,17,1447,663,True
447,19,1170,703,False
447,26,1455,771,True
447,28,1308,576,False
448,1,1350,561,False
448,4,1380,566,False
448,6,1590,597,True
448,7,1550,551,True
448,9,1533,741,True
448,17,1448,661,True
448,19,1172,700,False
448,26,1456,768,True
448,28,1308,577,False
449,1,1350,561,False
449,4,1380,565,False
449,6,1590,597,True
449,7,1550,550,False
449,9,1533,741,True
449,17,1448,660,True
449,19,1173,699,False
449,26,1456,767,True
449,28,1308,577,False
450,1,1350,561,False
450,4,1380,565,False
450,6,1590,597,True
450,7,1551,550,True
450,9,1533,741,True
450,17,1448,659,True
450,19,1173,699,False
450,26,1456,767,True
450,28,1308,577,False
451,1,1350,561,False
451,4,1380,565,False
451,6,1590,597,True
451,7,1551,550,True
451,9,1533,741,True
451,17,1449,659,True
451,19,1173,699,False
451,26,1456,767,True
451,28,1308,577,False
452,1,1350,561,False
452,4,1380,565,False
452,6,1590,597,True
452,7,1551,551,True
452,9,1533,741,True
452,17,1448,659,True
452,19,1173,699,False
452,26,1456,767,True
452,28,1308,577,False
453,1,1352,559,False
453,4,1380,564,False
453,6,1590,599,True
453,7,1550,551,False
453,9,1539,743,True
453,17,1450,654,True
453,18,1480,494,False
453,19,1180,695,False
453,26,1461,761,True
453,28,1309,579,False
454,1,1353,559,False
454,4,1380,564,False
454,6,1589,599,True
454,7,1550,550,False
454,9,1540,744,True
454,17,1450,652,True
454,18,1480,494,False
454,19,1182,694,False
454,26,1462,758,True
454,28,1309,580,False
455,1,1353,558,False
455,4,1381,563,False
455,6,1589,600,True
455,7,1550,550,False
455,9,1541,744,True
455,17,1451,651,True
455,18,1480,494,False
455,19,1183,693,False
455,26,1463,757,True
455,28,1309,581,False
456,1,1353,558,False
456,4,1381,563,False
456,6,1589,600,True
456,7,1550,550,False
456,9,1541,744,True
456,17,1451,651,True
456,18,1480,494,False
456,19,1184,693,False
456,26,1463,757,True
456,28,1309,581,False
457,1,1353,558,False
457,4,1381,563,False
457,6,1589,600,True
457,7,1551,550,True
457,9,1541,744,True
457,17,1451,651,True
457,18,1480,494,False
457,19,1184,693,False
457,26,1463,757,True
457,28,1309,581,False
458,1,1353,558,False
458,4,1381,563,False
458,6,1589,600,True
458,7,1550,550,False
458,9,1541,744,True
458,17,1450,651,True
458,18,1480,494,False
458,19,1184,693,False
458,26,1463,757,True
458,28,1309,581,False
459,1,1356,556,False
459,4,1381,563,False
459,6,1589,601,False
459,7,1550,550,False
459,9,1542,754,False
459,17,1452,652,False
459,18,1480,494,False
459,19,1189,692,False
459,26,1466,755,False
459,28,1309,582,False
460,1,1356,556,False
460,6,1589,601,False
460,7,1550,549,False
460,9,1543,757,False
460,17,1452,652,False
460,19,1191,691,False
460,26,1468,755,False
460,28,1309,583,False
461,1,1356,556,False
461,6,1589,602,False
461,7,1550,549,False
461,9,1543,759,False
461,17,1452,652,False
461,19,1192,691,False
461,26,1468,755,False
461,28,1309,584,False
462,1,1356,556,False
462,6,1589,602,False
462,7,1550,549,False
462,9,1543,759,False
462,17,1453,652,False
462,19,1192,691,False
462,26,1468,755,False
462,28,1309,584,False
463,1,1356,556,False
463,6,1589,602,False
463,7,1550,549,False
463,9,1543,759,False
463,17,1453,652,False
463,19,1192,691,False
463,26,1468,755,False
463,28,1309,584,False
464,1,1356,556,False
464,6,1589,602,False
464,7,1550,549,False
464,9,1543,759,False
464,17,1453,652,False
464,19,1191,691,False
464,26,1468,754,False
464,28,1309,583,False
465,1,1356,554,False
465,4,1384,560,False
465,6,1589,603,False
465,7,1550,549,False
465,9,1542,760,False
465,17,1455,649,False
465,19,1200,687,False
465,26,1478,746,False
465,28,1309,585,False
466,1,1357,554,False
466,4,1384,559,False
466,6,1589,604,False
466,9,1541,760,False
466,17,1456,648,False
466,19,1204,686,False
466,26,1482,742,False
466,28,1309,585,False
467,1,1357,553,False
467,4,1384,559,False
467,6,1589,605,False
467,9,1541,760,False
467,17,1456,647,False
467,19,1206,685,False
467,26,1483,741,False
467,28,1309,586,False
468,1,1357,553,False
468,4,1384,559,False
468,6,1589,605,False
468,9,1541,760,False
468,17,1456,647,False
468,19,1207,685,False
468,26,1483,741,False
468,28,1309,586,False
469,1,1356,553,False
469,4,1384,559,False
469,6,1589,604,False
469,9,1541,760,False
469,17,1456,647,False
469,19,1207,685,False
469,26,1483,741,False
469,28,1309,586,False
470,1,1357,553,False
470,4,1384,559,False
470,6,1589,604,False
470,9,1541,760,False
470,17,1456,647,False
470,19,1207,685,False
470,26,1483,741,False
470,28,1309,586,False
471,1,1357,551,False
471,4,1386,559,False
471,6,1589,608,False
471,7,1547,547,False
471,9,1542,768,False
471,17,1459,646,False
471,19,1211,684,False
471,26,1487,740,False
471,28,1308,589,False
472,1,1357,551,False
472,4,1388,558,False
472,6,1588,609,False
472,7,1547,546,False
472,9,1542,772,False
472,17,1460,645,False
472,19,1213,683,False
472,26,1489,740,False
472,28,1308,590,False
473,1,1357,550,False
473,4,1388,558,False
473,6,1588,609,False
473,7,1546,546,False
473,9,1542,773,False
473,17,1461,645,False
473,19,1212,683,False
473,26,1489,740,False
473,28,1308,591,False
473,29,1214,684,False
474,1,1357,550,False
474,4,1388,558,False
474,6,1588,609,False
474,7,1546,546,False
474,9,1542,773,False
474,17,1461,645,False
474,19,1212,683,False
474,26,1490,740,False
474,28,1308,591,False
474,29,1214,683,False
475,1,1357,550,False
475,4,1388,558,False
475,6,1588,609,False
475,7,1546,546,False
475,9,1542,773,False
475,17,1461,645,False
475,19,1212,683,False
475,26,1490,740,False
475,28,1308,591,False
475,29,1214,683,False
476,1,1357,550,False
476,4,1388,558,False
476,6,1588,609,False
476,7,1547,546,False
476,9,1543,773,False
476,17,1461,645,False
476,19,1212,683,False
476,26,1489,740,False
476,28,1308,591,False
476,29,1214,683,False
477,1,1357,550,False
477,4,1388,557,False
477,6,1587,610,True
477,7,1547,545,False
477,9,1543,777,True
477,17,1461,643,True
477,19,1213,683,False
477,26,1494,736,True
477,28,1310,592,False
477,29,1220,681,False
478,1,1357,550,False
478,4,1388,557,False
478,6,1586,611,True
478,7,1547,545,False
478,9,1544,779,True
478,17,1461,642,True
478,26,1496,735,True
478,28,1310,593,False
478,29,1223,680,False
479,1,1357,550,False
479,4,1388,556,False
479,6,1586,611,True
479,7,1547,544,False
479,9,1544,779,True
479,17,1461,641,True
479,26,1496,734,True
479,28,1310,593,False
479,29,1223,679,False
480,1,1357,550,False
480,4,1388,556,False
480,6,1586,611,True
480,7,1547,544,False
480,9,1545,779,True
480,17,1461,641,True
480,26,1496,734,True
480,28,1310,593,False
480,29,1224,679,False
481,1,1357,550,False
481,4,1388,556,False
481,6,1586,611,True
481,7,1547,544,False
481,9,1545,779,True
481,17,1461,641,True
481,26,1496,734,True
481,28,1310,593,False
481,29,1224,679,False
482,1,1357,550,False
482,4,1388,556,False
482,6,1586,611,True
482,7,1547,544,False
482,9,1544,779,True
482,17,1461,641,True
482,26,1496,735,True
482,28,1310,593,False
482,29,1224,679,False
483,1,1359,550,False
483,4,1389,556,False
483,6,1586,607,True
483,7,1547,543,False
483,9,1545,780,True
483,17,1463,636,True
483,19,1237,674,False
483,26,1501,727,True
483,28,1311,593,False
483,29,1224,679,False
484,1,1360,550,False
484,6,1586,605,True
484,7,1546,543,False
484,17,1464,634,True
484,19,1238,673,False
484,26,1503,724,True
484,28,1312,594,False
485,1,1360,549,False
485,6,1586,605,True
485,7,1546,542,False
485,17,1464,633,True
485,19,1239,673,False
485,26,1503,723,True
485,28,1312,594,False
486,1,1360,549,False
486,6,1586,604,True
486,7,1546,542,False
486,17,1464,633,True
486,19,1239,673,False
486,26,1504,723,True
486,28,1313,594,False
487,1,1360,549,False
487,6,1586,604,True
487,7,1546,542,False
487,17,1464,633,True
487,19,1239,673,False
487,26,1504,723,True
487,28,1313,594,False
488,1,1360,549,False
488,6,1586,604,True
488,7,1546,542,False
488,17,1464,633,True
488,19,1239,673,False
488,26,1504,723,True
488,28,1313,594,False
489,1,1362,549,False
489,6,1585,608,True
489,7,1546,542,False
489,9,1545,794,True
489,17,1465,631,False
489,19,1244,671,False
489,26,1506,722,True
489,28,1312,596,False
490,1,1363,549,False
490,6,1585,610,True
490,7,1545,541,False
490,9,1545,795,True
